event_id,En_MeV,x_mm,y_mm,z_mm,cosTheta,weight,time_ns,surface_id,surface_name
5455,0.585195,-32.94,22.0274,5.79846,0.754284,1,4.19782,2,side_x
9449,0.159933,-33.0676,3.86722,2.62,0.211621,1,8.66675,2,side_x
23462,0.28449,1.83223,32.94,-15.7481,-0.882904,1,9.04116,3,side_y
39436,0.584809,16.4057,32.94,-5.41624,-0.390392,1,4.2038,3,side_y
45439,0.49137,10.5107,32.94,6.73899,-0.171437,1,6.02698,3,side_y
15473,0.606239,32.94,-22.0131,-6.14087,-0.00860642,1,5.00793,2,side_x
21462,1.50524,32.94,-22.8059,0.950442,-0.251266,1,4.27046,2,side_x
3432,0.774477,32.94,30.8441,9.14344,0.520101,1,6.49959,2,side_x
21470,2.65456,-32.94,-1.07761,5.80701,0.497535,1,2.95533,2,side_x
49479,1.60024,32.2804,32.9006,-22.53,-0.552546,1,5.17745,3,side_y
23476,1.70396,14.7292,32.94,1.46993,0.307638,1,3.37171,3,side_y
55485,0.0239452,-32.94,32.9287,-0.204583,0.61958,1,20.3738,2,side_x
3461,1.25137,-32.94,-30.7732,18.7625,0.353767,1,6.50081,2,side_x
27492,0.414126,21.643,32.94,-16.1443,-0.509192,1,8.00017,3,side_y
7482,0.549096,-16.8841,32.94,-0.972897,-0.498966,1,5.02262,3,side_y
41509,0.439712,-32.94,-7.64535,21.8867,0.866148,1,8.4041,2,side_x
45493,0.517873,-25.2466,32.94,7.55037,-0.439499,1,9.23977,3,side_y
45499,0.26609,-3.10464,32.94,-11.2618,0.0803822,1,5.66758,3,side_y
41521,1.06744,-12.0775,-32.94,9.40489,0.514432,1,4.02397,3,side_y
1492,0.942295,23.6978,-32.94,-10.8558,0.247208,1,4.30933,3,side_y
47498,1.62357,2.72585,-32.94,2.31745,-0.39961,1,3.60264,3,side_y
19558,1.45797,-32.94,-0.215433,7.08856,0.265841,1,2.72195,2,side_x
35533,0.159046,32.94,7.6538,-6.22464,-0.0335944,1,6.88904,2,side_x
19562,1.18532,-32.94,-2.4174,-7.23171,0.594605,1,3.58329,2,side_x
1511,0.479759,-32.94,-27.88,-11.3071,-0.108554,1,6.43981,2,side_x
3517,5.47711,32.94,14.1338,-21.4809,-0.258238,1,2.63668,2,side_x
9552,0.538573,-33.19,22.7926,2.40861,-0.273757,1,4.37496,2,side_x
5574,0.468326,29.0198,-33.0646,4.62,-0.0345993,1,7.04397,3,side_y
51576,1.49421,32.94,6.23698,-6.83808,0.33598,1,3.0947,2,side_x
39550,1.43244,-32.94,-14.1118,2.1521,0.357648,1,3.19084,2,side_x
3552,0.449131,-32.94,-32.2604,-6.09037,-0.316594,1,6.28354,2,side_x
35576,5.07047e-06,-32.9358,-24.9349,-19.7,0.593152,1,687.167,2,side_x
25583,1.37073,-4.53705,-32.94,13.7324,0.12787,1,4.29029,3,side_y
23602,1.39133,5.86166,-32.94,19.9056,0.190575,1,3.52142,3,side_y
9593,1.16144,-32.94,12.2817,-6.43797,-0.00292081,1,3.40767,2,side_x
25590,0.00213543,-15.457,-32.94,-3.9609,0.516496,1,59.3079,3,side_y
1575,0.768287,-32.94,2.53122,5.30054,-0.190772,1,5.3261,2,side_x
49618,0.00176284,15.9052,32.94,5.75504,0.579442,1,39.7313,3,side_y
7589,1.81989,-32.94,19.4132,1.86973,-0.104873,1,3.13399,2,side_x
19644,0.447922,32.94,-12.0216,-3.8092,0.158968,1,5.8055,2,side_x
31610,1.92152,-32.94,-27.9918,15.3832,0.581378,1,3.97437,2,side_x
31610,0.60954,-32.94,-2.92833,-11.3422,0.132203,1,4.23383,2,side_x
37631,0.259041,32.94,-3.06075,-5.45146,-0.144821,1,6.2765,2,side_x
11603,0.269728,-32.94,7.99281,-22.4741,-0.53411,1,7.02621,2,side_x
27631,0.000685594,27.8099,-32.94,19.1408,-0.288937,1,78.6887,3,side_y
43638,0.575958,32.94,-25.1797,17.3279,0.481833,1,5.93056,2,side_x
33645,0.590925,-23.2505,32.94,-1.05973,0.503914,1,4.8841,3,side_y
23653,0.295288,19.4001,33.19,4.79936,-0.120642,1,8.60783,3,side_y
5662,0.275377,-1.70928,-32.94,6.73447,0.20518,1,4.64479,3,side_y
5662,1.2101,-32.94,-12.2067,16.5847,0.347529,1,3.05638,2,side_x
5663,2.75317,32.3019,32.94,-12.238,-0.391588,1,3.48128,3,side_y
19674,0.518929,-32.9036,-8.02021,-9.79,-0.194575,1,5.87545,2,side_x
51665,0.776146,32.94,-16.8993,-5.0627,0.178131,1,4.15846,2,side_x
9652,3.70987,-10.4392,32.94,7.08932,0.461827,1,2.66629,3,side_y
33664,0.303895,32.94,15.6129,-11.8673,-0.29179,1,5.6259,2,side_x
19685,0.288188,33.19,17.6711,-15.154,-0.793437,1,12.1802,2,side_x
39660,1.26231,-32.94,10.0402,7.95038,0.659865,1,3.91061,2,side_x
39664,0.00260774,4.99941,-32.94,-6.60258,-0.55967,1,91.3154,3,side_y
21692,0.107235,-32.94,-12.6275,10.0523,-0.328112,1,11.7133,2,side_x
29707,1.86725,-20.6205,32.94,1.32842,-0.398258,1,2.48256,3,side_y
39678,0.120646,-32.94,4.05844,-20.7645,0.0157662,1,10.9228,2,side_x
13692,0.582949,-32.94,0.539429,10.3173,-0.101995,1,5.15548,2,side_x
9688,0.715139,33.0126,19.0427,-22.78,-0.100792,1,4.2278,2,side_x
13698,0.429606,1.11991,-32.94,21.6917,0.21935,1,5.60456,3,side_y
1671,0.0391536,32.94,7.32685,-12.2399,0.068406,1,10.5002,2,side_x
37706,0.37285,32.94,14.3565,5.2192,0.430125,1,3.87709,2,side_x
53708,0.415108,33.19,22.5105,4.64236,-0.583807,1,6.97172,2,side_x
33713,2.58127,6.84853,-32.94,-4.56496,0.191149,1,2.70833,3,side_y
39698,1.27821,-32.94,3.05769,19.4114,0.413511,1,3.46733,2,side_x
29731,1.00099,11.6258,-32.94,7.93904,0.440701,1,3.80403,3,side_y
53714,0.15383,-32.94,-14.6026,-5.97751,0.2692,1,10.6098,2,side_x
55728,2.53455,13.4443,32.94,19.0479,0.247187,1,2.86887,3,side_y
3691,0.674203,9.58584,-33.19,5.28504,0.853386,1,5.70733,3,side_y
55739,0.649817,-32.94,-28.6505,22.0268,0.378529,1,6.48572,2,side_x
19754,0.498967,33.0146,-3.70167,4.62,-0.300942,1,8.55064,2,side_x
19754,2.75397,21.5095,-33.0386,-22.78,-0.319251,1,3.01526,3,side_y
19754,0.860739,-32.94,4.60296,-15.2996,-0.157593,1,4.0389,2,side_x
27735,0.323801,-32.94,-6.40347,-16.0312,-0.642932,1,5.90526,2,side_x
27735,1.95647,-4.08062,33.19,-17.5362,0.337926,1,2.95975,3,side_y
23768,0.00190263,-32.94,17.0591,-15.0435,0.891936,1,96.761,2,side_x
39746,0.0331724,-32.94,13.5859,-6.37868,0.3167,1,14.4499,2,side_x
13761,0.976297,-32.94,-10.063,-3.98341,-0.736792,1,4.73366,2,side_x
49774,0.784994,33.19,-18.6549,-3.46368,0.295115,1,4.78972,2,side_x
15784,1.53198,1.2439,-32.94,18.8572,0.0245238,1,3.84998,3,side_y
55777,0.000932346,9.29282,-32.94,-0.995358,-0.0945373,1,130.549,3,side_y
53779,1.73828,-33.19,4.47298,-1.21911,0.435369,1,2.87832,2,side_x
19800,0.0457466,-32.94,24.7204,6.67487,0.300368,1,16.6114,2,side_x
9771,0.992003,32.9919,-16.5959,22.78,0.573862,1,4.21408,2,side_x
13789,1.21412,-32.94,5.9932,7.28674,0.216442,1,3.48333,2,side_x
51803,0.53528,-6.24389,32.94,1.98246,0.629351,1,6.94224,3,side_y
3766,1.08567,19.37,-32.94,-21.0305,-0.808334,1,4.40612,3,side_y
37795,0.589307,-11.5795,32.94,-12.3374,0.130668,1,4.18604,3,side_y
27797,0.206421,32.94,-2.68526,-17.3966,0.100576,1,5.23477,2,side_x
37804,0.176655,17.1665,-32.94,-10.7051,-0.391778,1,11.1219,3,side_y
29827,1.72521,-13.8354,32.94,-5.25015,0.331855,1,3.09115,3,side_y
45791,1.10462,14.7558,32.94,-6.93528,-0.0909367,1,3.75284,3,side_y
7786,0.0418157,14.8479,-33.19,-22.4083,0.446296,1,15.2589,3,side_y
33815,0.854862,32.94,6.33099,1.59154,-0.416631,1,3.79485,2,side_x
55823,0.700308,29.9627,-33.19,-19.8242,-0.176966,1,4.82273,3,side_y
49825,0.0264353,-12.4,32.94,-11.6432,0.235998,1,13.7692,3,side_y
45800,0.00703738,32.94,14.043,20.1479,0.43894,1,42.5067,2,side_x
41822,0.828101,33.19,2.18832,-9.71836,0.0301812,1,3.59717,2,side_x
9815,0.782895,-13.1627,32.94,-11.936,0.294196,1,4.066,3,side_y
51846,1.04663,-32.94,-28.7855,15.201,-0.42566,1,5.76344,2,side_x
3812,1.89743,32.94,4.73018,14.7892,0.614766,1,3.46072,2,side_x
51854,0.269499,-32.94,-18.2067,-10.0092,-0.914685,1,10.2802,2,side_x
47825,0.468418,-5.76752,33.19,-7.35159,0.442097,1,7.62762,3,side_y
9831,0.232394,-16.6116,33.19,4.98151,0.427558,1,6.61251,3,side_y
51859,0.49881,6.72081,32.94,22.0682,0.197331,1,6.98718,3,side_y
51863,1.1417,32.94,-10.5317,-5.28695,0.060036,1,3.42943,2,side_x
1820,1.63813,32.94,17.9864,10.0256,0.40783,1,4.06562,2,side_x
7828,1.14354,-33.19,-19.7208,22.6776,0.258909,1,4.99097,2,side_x
1832,0.584647,-32.94,12.5185,-5.64299,0.204943,1,4.39432,2,side_x
41872,2.882e-06,9.27461,-32.94,1.18347,0.44157,1,1002.17,3,side_y
35874,0.637484,-32.94,-7.72181,14.4022,0.576845,1,5.08705,2,side_x
35874,0.208389,32.94,6.61095,-10.7872,-0.133487,1,8.39731,2,side_x
39868,0.208936,33.1289,-2.14175,-14.867,0.322205,1,6.17066,2,side_x
3859,2.06456,-27.2692,32.94,0.216989,0.48751,1,4.49734,3,side_y
25901,0.378773,32.94,26.5112,-4.01204,-0.251776,1,6.28148,2,side_x
25901,1.75781,9.49296,32.94,-6.17485,-0.0228139,1,2.91923,3,side_y
7884,3.3255,-29.7605,32.94,-5.47975,-0.0698026,1,2.88038,3,side_y
51926,1.49184,7.80109,-32.94,-0.405077,-0.436569,1,4.11659,3,side_y
1885,0.348984,25.124,32.94,-20.8891,-0.0254419,1,6.12637,3,side_y
47903,1.55537,28.3961,-32.94,-12.0079,-0.386897,1,3.95792,3,side_y
25921,0.0021253,11.3121,32.94,-3.85571,0.217964,1,30.1616,3,side_y
21940,1.51378,-1.29985,-32.94,14.3196,0.760118,1,3.91257,3,side_y
13936,0.486274,5.25854,33.19,-3.6714,-0.311996,1,6.38401,3,side_y
43961,0.521738,30.7409,33.19,-14.7707,-0.140526,1,7.75309,3,side_y
43965,1.2102,32.94,7.15303,-9.87619,-0.387775,1,4.77949,2,side_x
43976,0.441315,-17.0323,-32.94,18.0485,0.628245,1,6.60355,3,side_y
64000,0.0592893,32.94,-18.8319,-12.076,0.329717,1,18.0112,2,side_x
45987,1.53186,-7.22951,-32.94,-12.1653,-0.679388,1,3.45657,3,side_y
3979,0.288238,16.1564,-32.94,-0.576164,0.597729,1,12.4701,3,side_y
3981,0.0992823,32.94,21.9824,-15.731,0.549858,1,9.92148,2,side_x
80019,2.54157,-32.94,-10.3304,-7.15862,0.00911261,1,2.85744,2,side_x
72028,0.274387,32.94,8.73917,-6.39676,0.664211,1,3.96167,2,side_x
86020,0.445191,-32.94,12.6592,13.1376,0.488312,1,9.17068,2,side_x
64041,5.10934,-21.8398,32.94,15.8401,0.645229,1,2.79357,3,side_y
58055,0.47019,32.94,-18.1245,15.938,0.0556866,1,4.39894,2,side_x
104011,0.0312579,8.14252,32.94,0.650876,0.473301,1,21.0348,3,side_y
66053,0.555788,-12.8187,32.94,21.8939,0.671899,1,3.77211,3,side_y
98023,0.000346759,-11.8683,-32.94,18.8577,-0.881719,1,148.269,3,side_y
88041,0.890763,-5.2152,33.0352,-1.46,-0.670222,1,1.72141,3,side_y
58064,0.291435,-21.9523,-32.94,-4.28559,0.107059,1,9.50937,3,side_y
58068,0.333658,-33.19,9.39986,10.3794,-0.723034,1,6.91915,2,side_x
66068,0.244062,-32.94,13.5453,-5.69851,0.330855,1,6.0365,2,side_x
110028,1.58478,-32.94,15.5684,10.379,-0.0891845,1,3.68152,2,side_x
92053,0.0671174,31.3022,32.94,-20.3259,0.505651,1,8.36611,3,side_y
74073,0.0108083,-32.94,1.76787,9.47756,0.0666858,1,43.1082,2,side_x
56090,2.81871,-28.4037,-32.94,-10.7902,0.551202,1,3.1549,3,side_y
74075,0.166259,-32.94,-13.0274,0.293675,-0.344156,1,7.88304,2,side_x
88069,0.219623,-32.94,19.4019,-6.81765,-0.00866177,1,10.9646,2,side_x
60114,0.918694,33.19,2.03893,-9.72931,-0.175171,1,3.85652,2,side_x
68107,0.267053,-1.27785,32.94,8.15033,0.204345,1,4.73887,3,side_y
68107,0.00149587,33.19,20.109,-7.31342,0.223429,1,50.9291,2,side_x
88100,0.127273,1.31543,-32.94,-12.2154,-0.769533,1,15.4007,3,side_y
102084,0.0167092,32.94,17.7844,-5.08968,-0.598459,1,55.7659,2,side_x
78121,0.00855724,32.94,-13.9467,-5.86405,-0.221212,1,36.3435,2,side_x
100106,2.11665,-0.389891,-32.94,9.87308,0.273012,1,2.98326,3,side_y
70137,1.43762,-32.94,2.59776,-11.5055,-0.432992,1,3.12155,2,side_x
104107,1.81625,32.94,-11.0063,-9.91653,-0.303547,1,3.08525,2,side_x
76135,0.105666,-32.94,4.9105,15.4961,-0.724028,1,12.6265,2,side_x
76135,9.81913e-09,32.94,-15.8807,21.981,-0.218725,1,5421.64,2,side_x
64149,0.954904,-31.5933,32.94,-11.6839,-0.455797,1,4.89956,3,side_y
72148,0.665049,32.94,-17.4014,-21.6757,-0.762722,1,4.97408,2,side_x
58166,0.475505,32.94,-2.30154,15.9261,0.279317,1,4.38133,2,side_x
58169,3.17321e-05,-32.94,-24.9317,0.608178,0.502729,1,326.605,2,side_x
106120,0.749851,-32.94,-13.4372,7.14313,0.680868,1,5.37595,2,side_x
56171,0.773307,3.4711,-32.94,6.00521,0.0415731,1,4.44305,3,side_y
106128,0.701493,-32.94,2.7383,-15.4897,-0.426888,1,4.92982,2,side_x
106132,1.21095,5.82609,-32.94,15.9289,-0.158697,1,4.16207,3,side_y
58184,1.80258,-32.94,-4.14151,-16.3097,-0.460614,1,3.41411,2,side_x
56186,0.550689,32.94,29.2794,-6.49222,-0.0194616,1,7.84446,2,side_x
104156,0.102975,19.1681,-32.94,-11.4413,0.32787,1,7.25375,3,side_y
108148,0.394241,5.29886,32.94,7.88071,0.461317,1,4.69015,3,side_y
108148,0.311704,32.94,1.36206,-6.75559,-0.463915,1,4.90932,2,side_x
110153,2.33351,-33.19,-27.2557,-1.3092,0.171939,1,2.56774,2,side_x
100165,0.21415,-0.952674,32.94,1.05229,0.0405026,1,9.99329,3,side_y
62201,0.3038,20.1582,32.94,-22.1456,0.18152,1,5.56684,3,side_y
78190,1.09808,29.4769,-33.0843,-7.54,-0.716939,1,7.16896,3,side_y
64205,2.6289,-20.5079,32.94,-15.7814,-0.247946,1,3.0346,3,side_y
76191,1.37978,28.2038,-32.94,-20.0512,-0.206737,1,3.88649,3,side_y
58221,0.00364845,31.1404,-32.94,-0.472585,0.488282,1,22.5093,3,side_y
84200,4.28704,18.4552,-32.94,-3.92806,0.186452,1,2.46187,3,side_y
100182,1.9296,-33.19,20.1876,10.673,0.0151965,1,3.33707,2,side_x
58230,1.79655,-16.8123,-32.94,16.5744,0.499779,1,3.4748,3,side_y
56233,0.426086,32.94,21.3463,1.86123,-0.00769475,1,5.04575,2,side_x
80214,1.40401,-21.3628,-32.94,0.243255,0.00234454,1,3.44927,3,side_y
88221,1.04075,32.94,20.042,-21.5591,-0.104785,1,3.81358,2,side_x
106197,0.404069,-10.098,32.94,-10.3277,0.152592,1,5.36004,3,side_y
62242,0.643953,-7.45696,32.94,-5.68953,-0.352386,1,5.85441,3,side_y
86234,0.247478,4.38079,-32.94,-6.00602,-0.256173,1,5.61424,3,side_y
94223,7.29313,7.80256,-32.94,-22.4096,-0.402714,1,2.25643,3,side_y
94223,1.52442e-06,-33.19,31.609,-12.07,0.561058,1,880.524,2,side_x
96213,0.843136,-22.7518,32.94,-7.1962,0.0838659,1,4.33676,3,side_y
94229,0.17111,32.94,16.0982,-15.0505,0.134254,1,8.4188,2,side_x
86263,2.76746,-32.94,12.7657,20.7808,0.587155,1,3.06973,2,side_x
86263,2.99539,-33.19,19.6705,-7.48923,-0.15617,1,2.89019,2,side_x
96228,0.00295567,2.61676,-32.94,-21.3309,-0.234765,1,63.9343,3,side_y
96228,1.62599,-11.8562,32.94,1.39313,-0.32627,1,3.7334,3,side_y
62280,0.283276,-0.315952,-32.94,16.5453,-0.120658,1,5.6344,3,side_y
76271,0.455024,-13.7331,32.94,5.11805,0.369653,1,5.50251,3,side_y
108235,0.314058,20.515,-32.94,16.9597,0.205841,1,6.20884,3,side_y
86281,1.83423,28.6196,-32.94,8.35155,-0.246293,1,3.52229,3,side_y
76278,1.32767,-32.94,16.2208,-0.293137,-0.051556,1,3.39024,2,side_x
76281,0.568493,-32.94,28.6048,5.79361,0.530704,1,6.11244,2,side_x
70293,0.89196,-32.94,-11.2343,-5.85482,-0.415027,1,4.03688,2,side_x
90284,0.683512,32.94,1.39591,0.346288,0.402605,1,4.49072,2,side_x
56312,3.11816,-32.94,-15.2081,-4.23937,0.0790177,1,2.75348,2,side_x
74311,0.128217,20.314,32.94,20.6465,-0.299458,1,10.7463,3,side_y
66317,0.476123,-3.46775,-33.19,-1.26441,-0.0237495,1,4.42979,3,side_y
86315,0.389063,-32.94,-11.7792,21.4878,0.48731,1,10.2363,2,side_x
84309,1.06447,-32.94,-17.5655,-14.9543,-0.178378,1,4.04822,2,side_x
92311,0.863337,-32.94,20.9666,-4.46666,0.319862,1,4.52661,2,side_x
78324,1.45922,32.94,10.5503,9.16559,0.57356,1,3.71956,2,side_x
78324,8.19258,-32.94,-21.3244,-6.74949,0.200605,1,2.19704,2,side_x
78324,1.30065,-32.94,-0.0136811,9.98312,0.786215,1,3.87164,2,side_x
94305,3.52539,32.94,1.497,20.4763,0.663686,1,2.50524,2,side_x
92331,0.278356,32.94,16.8137,18.1697,0.716328,1,6.82294,2,side_x
56362,0.211045,-1.0659,-32.94,-10.5608,-0.207317,1,6.74981,3,side_y
60367,0.000209501,-33.19,5.49099,-19.997,-0.359569,1,138.823,2,side_x
66354,5.96789e-07,32.94,-6.3102,-20.2369,0.348916,1,1568.91,2,side_x
88345,0.565487,-32.94,4.63375,0.777599,0.150037,1,4.25484,2,side_x
64367,4.88013,-7.39776,-33.19,-1.18506,0.263173,1,2.34224,3,side_y
74360,1.02937,32.94,24.2168,-22.4306,-0.588528,1,7.19649,2,side_x
68382,0.0224817,32.94,-7.99573,-16.5615,-0.475574,1,13.658,2,side_x
96339,1.62932,-3.6419,-32.94,5.7459,0.797836,1,2.5627,3,side_y
56393,1.49357,-32.94,-0.439622,5.18065,-0.622515,1,4.25162,2,side_x
80367,0.418778,1.2785,32.94,18.357,-0.0315766,1,8.78003,3,side_y
94352,0.923895,32.94,-7.69507,-15.9197,-0.114583,1,3.60607,2,side_x
90378,0.77214,-4.62471,-32.94,-5.07678,-0.309916,1,4.8954,3,side_y
68395,3.33885,32.94,-14.6459,-4.09839,0.348674,1,2.68055,2,side_x
70390,0.00090012,32.94,-0.981044,14.2379,-0.491383,1,105.769,2,side_x
72397,0.55442,26.706,32.94,6.8673,0.205383,1,5.53399,3,side_y
58424,0.000557125,21.2269,32.94,22.012,-0.26437,1,245.771,3,side_y
110369,0.0566244,-32.94,-15.6198,1.61591,-0.735064,1,4.04223,2,side_x
88395,0.426634,-32.94,13.5437,7.57094,0.492158,1,5.89892,2,side_x
80398,0.0498294,-32.94,-3.76316,-4.80835,0.379369,1,15.44,2,side_x
98392,0.394263,-32.94,-9.85088,-7.0632,-0.355782,1,6.04143,2,side_x
70425,1.06685,6.97034,32.94,-15.5827,-0.538633,1,1.80436,3,side_y
100397,0.920768,15.555,-32.94,15.5587,0.278591,1,3.41664,3,side_y
70429,0.0568151,-11.7373,-32.94,-15.5172,0.435784,1,9.7562,3,side_y
62434,0.128667,3.85185,-32.94,-10.5554,0.706763,1,13.6236,3,side_y
106399,1.23692,-4.23334,32.94,0.434199,0.189481,1,3.47928,3,side_y
82443,0.24259,32.94,2.08581,15.7282,-0.312846,1,12.8184,2,side_x
56468,0.593127,-32.94,6.71317,7.74474,-0.784014,1,5.94233,2,side_x
70457,2.28539,-2.89468,-32.94,-0.895014,-0.216318,1,2.67053,3,side_y
70458,0.473596,32.94,-17.8792,-0.325914,0.0411773,1,4.6658,2,side_x
70467,2.38041,32.94,-3.24611,-10.9106,-0.154743,1,2.85945,2,side_x
58490,0.873411,32.94,16.7806,-11.2161,0.179642,1,4.6552,2,side_x
64486,0.55722,19.4379,-32.94,1.65065,0.30899,1,8.60101,3,side_y
56502,0.370482,-9.4082,-32.94,-20.9785,-0.6,1,6.34049,3,side_y
106453,0.691346,-32.94,-5.11586,1.04281,0.395872,1,4.28197,2,side_x
106453,0.300199,-32.94,-10.856,-10.4923,0.249091,1,5.3622,2,side_x
104441,2.067,-32.94,3.6858,20.4653,0.358319,1,2.94856,2,side_x
88475,0.10532,-28.48,33.0792,-14.62,0.655752,1,26.3683,3,side_y
76488,1.52516,15.0372,-32.94,-20.6374,-0.676898,1,7.03559,3,side_y
104449,1.24434,-19.4666,32.94,-16.8665,-0.719451,1,3.94655,3,side_y
76506,1.94265,22.2789,-32.94,-11.2274,-0.0858389,1,3.1668,3,side_y
82496,1.13521,32.94,11.5374,20.6212,0.730264,1,3.44813,2,side_x
100486,0.0460627,-29.2573,-32.94,0.1227,-0.349193,1,25.6618,3,side_y
100486,0.00393168,32.94,-27.2416,7.45475,-0.477803,1,13.6931,2,side_x
100486,0.054262,14.5968,-32.9291,-14.62,0.831976,1,16.0039,3,side_y
86521,0.852122,30.0762,32.94,9.3975,0.278657,1,4.98887,3,side_y
58539,0.737489,2.06843,32.94,7.05642,0.0339398,1,6.4463,3,side_y
76522,0.62231,32.94,-10.9835,-5.92088,0.482621,1,15.5749,2,side_x
62533,0.741786,32.94,-20.4534,-17.4233,-0.668623,1,5.81608,2,side_x
74532,1.99498,-6.22813,32.94,10.0835,0.438916,1,3.19351,3,side_y
110497,1.232,3.26447,-33.19,-14.7639,0.0101054,1,3.4765,3,side_y
94496,0.630332,32.94,-1.79025,17.4057,-0.193322,1,5.25843,2,side_x
72536,0.0461104,26.2873,32.94,-16.652,-0.200521,1,11.4931,3,side_y
78536,0.0219422,20.3791,32.94,-22.072,-0.397546,1,22.7636,3,side_y
108503,0.0700595,-32.94,16.9497,-11.5971,-0.364714,1,9.78932,2,side_x
106519,2.68826,17.4202,32.94,18.482,0.45638,1,3.00348,3,side_y
92546,0.0744714,-3.85682,-32.94,-5.1081,-0.531729,1,16.0463,3,side_y
74570,0.859544,-32.94,15.6462,-6.12389,0.834371,1,4.5507,2,side_x
74570,0.424046,-19.0488,32.94,22.2032,0.217046,1,7.12159,3,side_y
74573,0.0500054,32.94,0.655294,7.01062,-0.704915,1,16.8407,2,side_x
58606,0.863264,32.94,-7.93126,1.1514,0.478597,1,3.86579,2,side_x
64598,0.00185305,32.94,28.968,-21.6508,0.0857759,1,44.9688,2,side_x
78591,0.829232,32.94,-27.4046,-22.1621,-0.394588,1,5.93577,2,side_x
78591,2.07325,20.0899,32.94,9.39154,0.307238,1,3.77244,3,side_y
60616,0.423334,18.9028,-32.94,17.6457,0.561095,1,6.69366,3,side_y
108561,0.202973,32.94,-14.1519,-5.81795,0.145763,1,15.3993,2,side_x
82611,1.74776,-10.8029,-32.94,9.82571,0.0757139,1,2.72647,3,side_y
56649,0.368116,32.94,-25.6997,-11.0768,-0.043353,1,7.9765,2,side_x
66640,1.23732,32.94,-6.38588,20.4886,0.0946486,1,4.83978,2,side_x
104600,0.244142,-0.933701,32.94,7.2675,0.289102,1,8.76223,3,side_y
82638,0.591787,5.84513,32.94,22.2471,0.636,1,5.98144,3,side_y
78659,0.119403,32.94,9.8466,6.69278,-0.0356098,1,19.7266,2,side_x
86669,0.675865,-24.9857,32.94,7.00746,-0.0921944,1,5.03197,3,side_y
88669,0.0821714,32.94,14.5591,-6.46767,0.214035,1,16.6456,2,side_x
70682,3.43084,17.3576,32.94,19.4986,0.504622,1,2.88962,3,side_y
60703,0.00521242,-32.94,-9.23823,5.18563,0.710627,1,34.3834,2,side_x
64695,1.26677,-30.1829,32.94,-10.9788,-0.128477,1,4.80905,3,side_y
100666,0.185728,-28.9169,-32.94,-21.5029,-0.564191,1,7.33167,3,side_y
64712,1.94798,-5.03958,-32.94,0.544217,0.285451,1,2.05431,3,side_y
88698,0.568586,-18.0652,32.94,-20.8905,0.493437,1,6.13232,3,side_y
98694,0.00119499,-32.94,26.881,-4.90639,-0.179828,1,63.5885,2,side_x
106692,0.186616,32.94,-7.03324,0.041914,-0.29996,1,6.22206,2,side_x
74732,0.703269,25.2494,32.94,19.6769,0.459073,1,7.68211,3,side_y
76733,0.00256467,-2.57362,-32.94,7.50099,-0.660514,1,56.4242,3,side_y
92725,0.612091,-6.05026,32.94,16.6947,0.376955,1,4.79338,3,side_y
58757,1.09044,32.94,16.1183,16.7115,0.443791,1,5.54643,2,side_x
88743,1.23007,-32.94,-13.342,16.8885,0.78171,1,4.80902,2,side_x
110718,0.370926,-32.94,0.231365,16.9892,0.129109,1,6.22299,2,side_x
92743,0.249782,-26.0113,-32.94,-22.1764,-0.160314,1,7.20741,3,side_y
84764,0.02347,-6.38817,-32.94,-6.46274,0.831016,1,6.44378,3,side_y
86792,1.70963,32.94,1.76685,8.96405,0.630052,1,3.41702,2,side_x
56800,0.357593,0.0059983,32.94,2.01082,0.336969,1,6.07095,3,side_y
104747,0.0590063,27.8433,32.94,9.92885,0.691974,1,22.7553,3,side_y
86804,0.280598,-32.94,-4.7725,13.4607,-0.27601,1,7.06126,2,side_x
110760,1.13581,32.94,-19.6414,-4.82125,0.0786955,1,4.58449,2,side_x
80786,0.606487,-32.94,-9.04036,-10.3171,-0.279419,1,4.37097,2,side_x
88802,0.943316,-6.79497,32.94,-15.3112,-0.108972,1,3.53788,3,side_y
88826,0.9144,32.94,3.32656,-4.56529,0.395015,1,3.83797,2,side_x
96794,0.736306,-14.3128,32.94,-10.8258,-0.257299,1,4.94353,3,side_y
68846,0.152141,-32.94,3.1148,15.1755,0.623006,1,8.31631,2,side_x
66853,0.326442,-32.94,-23.9263,7.33866,0.552472,1,7.50532,2,side_x
56884,0.000708578,32.94,-26.5092,-6.3221,0.380408,1,69.9532,2,side_x
64883,0.136622,30.2976,-32.94,-7.25222,-0.112636,1,7.01912,3,side_y
62877,1.86631,-32.94,11.8828,8.97432,0.45302,1,3.49136,2,side_x
100857,0.48975,16.3075,32.94,-6.37914,-0.0406531,1,10.9109,3,side_y
84872,1.81662,-32.94,-3.17766,2.0242,-0.384875,1,1.90048,2,side_x
90870,5.80658,3.73047,-33.19,4.67274,-0.0160568,1,1.95394,3,side_y
58903,0.194145,-3.7439,32.94,-12.0339,0.0804069,1,6.13332,3,side_y
56902,0.499442,4.50752,-32.94,5.35236,0.540835,1,4.44861,3,side_y
58909,2.30094,6.63056,32.94,-11.6989,-0.188876,1,2.65305,3,side_y
98867,0.191796,-9.33201,32.94,5.52963,0.576285,1,7.6907,3,side_y
96849,0.696936,33.19,-16.5466,5.0268,0.511555,1,4.67853,2,side_x
64920,0.116436,32.94,9.06901,2.01181,0.140046,1,10.3101,2,side_x
